1459	perhaps	1459	69
1460	adding	1460	69
1461	substantial	1461	69
1462	risks	1462	69
1463	death	1463	69
1464	Hutton	1464	69
1465	Then	1465	69
1466	cuts	1466	69
1467	Motors	1467	69
1468	Secretary	1468	69
1469	Swiss	1469	69
1470	publicly	1470	69
1471	Another	1471	69
1472	competitors	1472	69
1473	elected	1473	69
1474	forces	1474	69
1475	Johnson	1475	68
1476	Commerce	1476	68
1477	raising	1477	68
1478	person	1478	68
1479	considering	1479	68
1480	store	1480	68
1481	transportation	1481	68
1482	Mexico	1482	68
1483	goes	1483	68
1484	prevent	1484	68
1485	tough	1485	68
1486	ones	1486	68
1487	tell	1487	68
1488	standards	1488	68
1489	moving	1489	68
1490	Salomon	1490	68
1491	totaled	1491	68
1492	environmental	1492	67
1493	act	1493	67
1494	acquisitions	1494	67
1495	fixed	1495	67
1496	researchers	1496	67
1497	met	1497	67
1498	Chemical	1498	67
1499	secretary	1499	67
1500	Lloyd	1500	67
1501	sought	1501	67
1502	Hurricane	1502	67
1503	Trade	1503	67
1504	image	1504	67
1505	housing	1505	67
1506	read	1506	67
1507	rating	1507	67
1508	someone	1508	67
1509	margins	1509	67
1510	reflecting	1510	67
1511	land	1511	67
1512	cited	1512	67
1513	carrier	1513	67
1514	Gulf	1514	67
1515	improved	1515	67
1516	entire	1516	66
1517	regulatory	1517	66
1518	air	1518	66
1519	hour	1519	66
1520	Paribas	1520	66
1521	Pentagon	1521	66
1522	room	1522	66
1523	laws	1523	66
1524	stand	1524	66
1525	Security	1525	66
1526	capital-gains	1526	66
1527	mostly	1527	66
1528	Thatcher	1528	66
1529	Charles	1529	66
1530	list	1530	66
1531	chemical	1531	66
1532	date	1532	66
1533	planning	1533	66
1534	giving	1534	66
1535	remaining	1535	66
1536	Market	1536	66
1537	Ltd	1537	66
1538	forecast	1538	66
1539	!	1539	66
1540	27	1540	65
1541	real-estate	1541	65
1542	bidding	1542	65
1543	Chinese	1543	65
1544	principal	1544	65
1545	Nasdaq	1545	65
1546	reorganization	1546	65
1547	Cray	1547	65
1548	lose	1548	65
1549	minority	1549	65
1550	Health	1550	65
1551	rally	1551	65
1552	positions	1552	65
1553	opening	1553	65
1554	story	1554	65
1555	exchanges	1555	65
1556	war	1556	65
1557	33	1557	65
1558	restrictions	1558	65
1559	funding	1559	65
1560	attention	1560	65
1561	appears	1561	65
1562	sports	1562	65
1563	Markets	1563	65
1564	1.5	1564	65
1565	events	1565	65
1566	review	1566	65
1567	ownership	1567	65
1568	so-called	1568	65
1569	civil	1569	65
1570	reach	1570	65
1571	Act	1571	65
1572	Life	1572	64
1573	opposition	1573	64
1574	Entertainment	1574	64
1575	book	1575	64
1576	community	1576	64
1577	During	1577	64
1578	More	1578	64
1579	particular	1579	64
1580	factors	1580	64
1581	Medical	1581	64
1582	Associates	1582	64
1583	anyone	1583	64
1584	negotiations	1584	64
1585	individuals	1585	64
1586	white	1586	64
1587	parties	1587	64
1588	consultant	1588	64
1589	materials	1589	64
1590	modest	1590	64
1591	immediately	1591	64
1592	claim	1592	64
1593	works	1593	63
1594	customer	1594	63
1595	trend	1595	63
1596	industries	1596	63
1597	Soviets	1597	63
1598	accept	1598	63
1599	access	1599	63
1600	saw	1600	63
1601	electronic	1601	63
1602	30-year	1602	63
1603	heavily	1603	63
1604	attributed	1604	63
1605	rejected	1605	63
1606	subordinated	1606	63
1607	44	1607	63
1608	Indeed	1608	63
1609	expectations	1609	63
1610	mean	1610	63
1611	dividends	1611	63
1612	safety	1612	63
1613	human	1613	63
1614	involving	1614	63
1615	Yet	1615	62
1616	November	1616	62
1617	traditional	1617	62
1618	carry	1618	62
1619	savings	1619	62
1620	conservative	1620	62
1621	flow	1621	62
1622	monthly	1622	62
1623	Republican	1623	62
1624	experience	1624	62
1625	spread	1625	62
1626	opportunity	1626	62
1627	movie	1627	62
1628	bids	1628	62
1629	items	1629	62
1630	L.	1630	62
1631	believed	1631	62
1632	Mitsubishi	1632	62
1633	England	1633	62
1634	reduction	1634	62
1635	overall	1635	62
1636	homes	1636	61
1637	Net	1637	61
1638	drugs	1638	61
1639	maturity	1639	61
1640	wrote	1640	61
1641	chips	1641	61
1642	miles	1642	61
1643	producer	1643	61
1644	couple	1644	61
1645	minutes	1645	61
1646	cover	1646	61
1647	Home	1647	61
1648	complete	1648	61
1649	difference	1649	61
1650	Georgia-Pacific	1650	61
1651	Ohio	1651	61
1652	Those	1652	61
1653	Savings	1653	61
1654	organization	1654	61
1655	St.	1655	61
1656	mutual	1656	60
1657	grow	1657	60
1658	gives	1658	60
1659	Credit	1659	60
1660	engineering	1660	60
1661	LIN	1661	60
1662	pending	1662	60
1663	lack	1663	60
1664	mortgages	1664	60
1665	Navigation	1665	60
1666	C$	1666	60
1667	Campeau	1667	60
1668	1994	1668	60
1669	typically	1669	60
1670	corn	1670	60
1671	400	1671	60
1672	internal	1672	60
1673	requirements	1673	60
1674	weak	1674	60
1675	disaster	1675	60
1676	manufacturers	1676	60
1677	US$	1677	60
1678	profitable	1678	60
1679	expensive	1679	60
1680	owner	1680	60
1681	partnership	1681	60
1682	world-wide	1682	60
1683	E.	1683	60
1684	export	1684	60
1685	output	1685	60
1686	design	1686	60
1687	option	1687	60
1688	Paul	1688	60
1689	farmers	1689	60
1690	success	1690	60
1691	split	1691	60
1692	strength	1692	60
1693	alleged	1693	60
1694	aircraft	1694	59
1695	listed	1695	59
1696	sort	1696	59
1697	facility	1697	59
1698	Instead	1698	59
1699	police	1699	59
1700	aimed	1700	59
1701	accounting	1701	59
1702	asset	1702	59
1703	fraud	1703	59
1704	players	1704	59
1705	season	1705	59
1706	eventually	1706	59
1707	sometimes	1707	59
1708	regional	1708	59
1709	treatment	1709	59
1710	released	1710	59
1711	holdings	1711	59
1712	fight	1712	59
1713	runs	1713	59
1714	central	1714	58
1715	Brown	1715	58
1716	1984	1716	58
1717	beyond	1717	58
1718	Mixte	1718	58
1719	prepared	1719	58
1720	panel	1720	58
1721	details	1721	58
1722	waiting	1722	58
1723	Moscow	1723	58
1724	appeal	1724	58
1725	trouble	1725	58
1726	magazines	1726	58
1727	Office	1727	58
1728	reflects	1728	58
1729	PaineWebber	1729	58
1730	No.	1730	58
1731	Philip	1731	58
1732	showing	1732	58
1733	slowdown	1733	58
1734	heart	1734	58
1735	headquarters	1735	58
1736	debate	1736	58
1737	headed	1737	58
1738	investigation	1738	58
1739	ending	1739	58
1740	launched	1740	58
1741	Separately	1741	58
1742	purchased	1742	58
1743	Manville	1743	58
1744	highest	1744	57
1745	crime	1745	57
1746	experts	1746	57
1747	lending	1747	57
1748	values	1748	57
1749	successful	1749	57
1750	tried	1750	57
1751	Chapter	1751	57
1752	plunged	1752	57
1753	poor	1753	57
1754	charged	1754	57
1755	trucks	1755	57
1756	expansion	1756	57
1757	version	1757	57
1758	expand	1758	57
1759	retirement	1759	57
1760	Arizona	1760	57
1761	controls	1761	57
1762	steps	1762	57
1763	powerful	1763	57
1764	material	1764	57
1765	AG	1765	57
1766	region	1766	57
1767	increasingly	1767	57
1768	sources	1768	57
1769	partners	1769	57
1770	Development	1770	57
1771	damaged	1771	57
1772	Goldman	1772	57
1773	scientists	1773	57
1774	original	1774	56
1775	drive	1775	56
1776	combined	1776	56
1777	troubled	1777	56
1778	broad	1778	56
1779	settled	1779	56
1780	M.	1780	56
1781	65	1781	56
1782	victims	1782	56
1783	annually	1783	56
1784	represents	1784	56
1785	dispute	1785	56
1786	SCI	1786	56
1787	live	1787	56
1788	mind	1788	56
1789	putting	1789	56
1790	Southern	1790	56
1791	complex	1791	56
1792	primarily	1792	56
1793	popular	1793	56
1794	gene	1794	56
1795	travel	1795	56
1796	gets	1796	56
1797	Holdings	1797	56
1798	Sears	1798	56
1799	Korea	1799	56
1800	favor	1800	56
1801	everyone	1801	56
1802	client	1802	56
1803	Each	1803	56
1804	schools	1804	56
1805	corporations	1805	55
1806	bankers	1806	55
1807	portion	1807	55
1808	amid	1808	55
1809	guilty	1809	55
1810	employee	1810	55
1811	source	1811	55
1812	mail	1812	55
1813	thousands	1813	55
1814	Mass.	1814	55
1815	AT&T	1815	55
1816	break	1816	55
1817	request	1817	55
1818	technical	1818	55
1819	slowing	1819	55
1820	Exxon	1820	55
1821	Power	1821	55
1822	concerned	1822	55
1823	tests	1823	55
1824	Of	1824	55
1825	words	1825	55
1826	stations	1826	55
1827	ratings	1827	55
1828	grew	1828	55
1829	commission	1829	55
1830	Bell	1830	55
1831	roughly	1831	55
1832	film	1832	55
1833	mark	1833	54
1834	normal	1834	54
1835	trillion	1835	54
1836	Only	1836	54
1837	About	1837	54
1838	vehicles	1838	54
1839	Times	1839	54
1840	Minister	1840	54
1841	placed	1841	54
1842	easy	1842	54
1843	documents	1843	54
1844	developing	1844	54
1845	improvement	1845	54
1846	monetary	1846	54
1847	afternoon	1847	54
1848	exercise	1848	54
1849	everything	1849	54
1850	Steel	1850	54
1851	competitive	1851	54
1852	residents	1852	54
1853	Sun	1853	54
1854	guidelines	1854	54
1855	Here	1855	54
1856	actions	1856	54
1857	adjusted	1857	54
1858	C.	1858	54
1859	Sir	1859	54
1860	adviser	1860	54
1861	phone	1861	54
1862	ease	1862	54
1863	shift	1863	54
1864	certainly	1864	54
1865	controlled	1865	54
1866	250	1866	54
1867	proposals	1867	54
1868	55	1868	54
1869	whom	1869	53
1870	signs	1870	53
1871	quite	1871	53
1872	Earlier	1872	53
1873	reform	1873	53
1874	automotive	1874	53
1875	lawmakers	1875	53
1876	Oil	1876	53
1877	Paris	1877	53
1878	year-ago	1878	53
1879	Australian	1879	53
1880	1.6	1880	53
1881	Mae	1881	53
1882	underwriters	1882	53
1883	Republicans	1883	53
1884	distribution	1884	53
1885	surged	1885	53
1886	Jack	1886	53
1887	Standard	1887	53
1888	Sachs	1888	53
1889	Our	1889	53
1890	defendants	1890	53
1891	pretty	1891	53
1892	junk-bond	1892	53
1893	Phillips	1893	53
1894	voters	1894	53
1895	Dallas	1895	53
1896	numbers	1896	53
1897	Great	1897	53
1898	education	1898	53
1899	balance	1899	53
1900	falling	1900	52
1901	responsible	1901	52
1902	Florida	1902	52
1903	Jersey	1903	52
1904	faces	1904	52
1905	collapse	1905	52
1906	consulting	1906	52
1907	remained	1907	52
1908	segment	1908	52
1909	revised	1909	52
1910	W.	1910	52
1911	sides	1911	52
1912	fewer	1912	52
1913	Frank	1913	52
1914	speed	1914	52
1915	coupon	1915	52
1916	significantly	1916	52
1917	Lee	1917	52
1918	proceeds	1918	52
1919	predicted	1919	52
1920	hundreds	1920	52
1921	red	1921	52
1922	advance	1922	52
1923	McCaw	1923	51
1924	clearly	1924	51
1925	ordered	1925	51
1926	hostile	1926	51
1927	Frankfurt	1927	51
1928	weakness	1928	51
1929	stopped	1929	51
1930	1982	1930	51
1931	except	1931	51
1932	tomorrow	1932	51
1933	chemicals	1933	51
1934	ventures	1934	51
1935	II	1935	51
1936	Though	1936	51
1937	traffic	1937	51
1938	unusual	1938	51
1939	Alan	1939	51
1940	practices	1940	51
1941	copper	1941	51
1942	Red	1942	51
1943	N.J.	1943	51
1944	benchmark	1944	51
1945	accused	1945	51
1946	B.A.T	1946	51
1947	plus	1947	51
1948	resources	1948	51
1949	Technology	1949	51
1950	Transportation	1950	51
1951	played	1951	51
1952	relations	1952	51
1953	Nekoosa	1953	51
1954	losing	1954	51
1955	starting	1955	51
1956	failure	1956	51
1957	Center	1957	51
1958	soared	1958	50
1959	boosted	1959	50
1960	thus	1960	50
1961	insurers	1961	50
1962	weekend	1962	50
1963	healthy	1963	50
1964	structure	1964	50
1965	opposed	1965	50
1966	true	1966	50
1967	kept	1967	50
1968	Burnham	1968	50
1969	mainly	1969	50
1970	uncertainty	1970	50
1971	suggest	1971	50
1972	felt	1972	50
1973	Chrysler	1973	50
1974	liability	1974	50
1975	wrong	1975	50
1976	fears	1976	50
1977	established	1977	50
1978	MCA	1978	50
1979	movies	1979	50
1980	1.2	1980	50
1981	Ministry	1981	50
1982	associated	1982	50
1983	5,000	1983	50
1984	thrifts	1984	50
1985	baseball	1985	50
1986	Poor	1986	50
1987	Houston	1987	50
1988	contrast	1988	50
1989	decide	1989	50
1990	producing	1990	50
1991	follows	1991	50
1992	college	1992	50
1993	finally	1993	50
1994	centers	1994	50
1995	threat	1995	50
1996	authority	1996	50
1997	environment	1997	50
1998	temporary	1998	49
1999	Control	1999	49
2000	mixed	2000	49
2001	Partners	2001	49
2002	affected	2002	49
2003	effects	2003	49
2004	substantially	2004	49
2005	reflect	2005	49
2006	abroad	2006	49
2007	books	2007	49
2008	discussions	2008	49
2009	GE	2009	49
2010	nor	2010	49
2011	virtually	2011	49
2012	moment	2012	49
2013	Energy	2013	49
2014	prosecutors	2014	49
2015	Labor	2015	49
2016	buildings	2016	49
2017	primary	2017	49
2018	51	2018	49
2019	criminal	2019	49
2020	Community	2020	49
2021	relief	2021	49
2022	advertisers	2022	49
2023	municipal	2023	48
2024	reasons	2024	48
2025	appropriations	2025	48
2026	uses	2026	48
2027	Krenz	2027	48
2028	pace	2028	48
2029	goal	2029	48
2030	Foreign	2030	48
2031	double	2031	48
2032	Morris	2032	48
2033	B.	2033	48
2034	editor	2034	48
2035	agree	2035	48
2036	37	2036	48
2037	Party	2037	48
2038	electronics	2038	48
2039	candidates	2039	48
2040	Fe	2040	48
2041	leadership	2041	48
2042	publishing	2042	48
2043	nuclear	2043	48
2044	Industry	2044	48
2045	models	2045	48
2046	seemed	2046	48
2047	employment	2047	48
2048	HUD	2048	48
2049	front	2049	48
2050	affect	2050	48
2051	recovery	2051	48
2052	ask	2052	48
2053	protect	2053	48
2054	present	2054	48
2055	wake	2055	47
2056	families	2056	47
2057	broker	2057	47
2058	shown	2058	47
2059	election	2059	47
2060	accord	2060	47
2061	opinion	2061	47
2062	confidence	2062	47
2063	bit	2063	47
2064	1980	2064	47
2065	twice	2065	47
2066	declining	2066	47
2067	pricing	2067	47
2068	determined	2068	47
2069	training	2069	47
2070	48	2070	47
2071	parents	2071	47
2072	model	2072	47
2073	USAir	2073	47
2074	influence	2074	47
2075	operate	2075	47
2076	sells	2076	47
2077	prove	2077	47
2078	communications	2078	47
2079	margin	2079	47
2080	commodity	2080	47
2081	Three	2081	47
2082	damages	2082	47
2083	leaving	2083	47
2084	advantage	2084	47
2085	fairly	2085	47
2086	cities	2086	47
2087	managed	2087	47
2088	usual	2088	47
2089	core	2089	47
2090	Price	2090	47
2091	names	2091	47
2092	barrels	2092	47
2093	hearing	2093	47
2094	doubt	2094	47
2095	positive	2095	47
2096	cable	2096	46
2097	Lambert	2097	46
2098	assistance	2098	46
2099	Stephen	2099	46
2100	voted	2100	46
2101	Machines	2101	46
2102	attorneys	2102	46
2103	120	2103	46
2104	equal	2104	46
2105	throughout	2105	46
2106	Petroleum	2106	46
2107	wide	2107	46
2108	litigation	2108	46
2109	push	2109	46
2110	finished	2110	46
2111	Italy	2111	46
2112	truck	2112	46
2113	System	2113	46
2114	tender	2114	46
2115	argue	2115	46
2116	suggested	2116	46
2117	jointly	2117	46
2118	brands	2118	46
2119	coverage	2119	46
2120	devices	2120	46
2121	settle	2121	46
2122	global	2122	46
2123	deposits	2123	46
2124	Beijing	2124	46
2125	Georgia	2125	46
2126	38	2126	46
2127	Officials	2127	46
2128	Volume	2128	46
2129	luxury	2129	46
2130	Report	2130	46
2131	Traders	2131	46
2132	Continental	2132	46
2133	Saatchi	2133	46
2134	42	2134	46
2135	OTC	2135	46
2136	scandal	2136	46
2137	represent	2137	46
2138	assistant	2138	46
2139	direction	2139	45
2140	declared	2140	45
2141	intended	2141	45
2142	relationship	2142	45
2143	meanwhile	2143	45
2144	cutting	2144	45
2145	antitrust	2145	45
2146	gone	2146	45
2147	Today	2147	45
2148	authorities	2148	45
2149	release	2149	45
2150	extremely	2150	45
2151	association	2151	45
2152	1980s	2152	45
2153	worried	2153	45
2154	compromise	2154	45
2155	guarantees	2155	45
2156	100,000	2156	45
2157	EC	2157	45
2158	Joseph	2158	45
2159	suggests	2159	45
2160	Toronto	2160	45
2161	talking	2161	45
2162	finding	2162	45
2163	town	2163	45
2164	conventional	2164	45
2165	commitments	2165	45
2166	Telerate	2166	45
2167	regular	2167	45
2168	excess	2168	45
2169	section	2169	45
2170	style	2170	45
2171	negotiating	2171	45
2172	preliminary	2172	45
2173	Central	2173	45
2174	Hewlett-Packard	2174	45
2175	Africa	2175	45
2176	replace	2176	44
2177	asking	2177	44
2178	supplies	2178	44
2179	strategic	2179	44
2180	Prime	2180	44
2181	1.1	2181	44
2182	disclose	2182	44
2183	fourth-quarter	2183	44
2184	Telephone	2184	44
2185	puts	2185	44
2186	Council	2186	44
2187	surge	2187	44
2188	extra	2188	44
2189	elections	2189	44
2190	blacks	2190	44
2191	save	2191	44
2192	Edward	2192	44
2193	bigger	2193	44
2194	nations	2194	44
2195	vehicle	2195	44
2196	wife	2196	44
2197	social	2197	44
2198	station	2198	44
2199	ounce	2199	44
2200	suspended	2200	44
2201	Like	2201	44
2202	studies	2202	44
2203	fine	2203	44
2204	Bill	2204	44
2205	operates	2205	44
2206	Finance	2206	44
2207	meetings	2207	44
2208	refused	2208	44
2209	century	2209	44
2210	swings	2210	44
2211	Boeing	2211	44
2212	file	2212	44
2213	appeared	2213	44
2214	deputy	2214	44
2215	Dealers	2215	44
2216	hotel	2216	44
2217	F.	2217	44
2218	Defense	2218	44
2219	helping	2219	44
2220	decisions	2220	44
2221	ceiling	2221	43
2222	thinks	2222	43
2223	invest	2223	43
2224	Manufacturers	2224	43
2225	types	2225	43
2226	worry	2226	43
2227	politicians	2227	43
2228	event	2228	43
2229	1.3	2229	43
2230	32	2230	43
2231	Their	2231	43
2232	Futures	2232	43
2233	living	2233	43
2234	4.5	2234	43
2235	providing	2235	43
2236	Ross	2236	43
2237	crisis	2237	43
2238	promise	2238	43
2239	older	2239	43
2240	S.	2240	43
2241	Hollywood	2241	43
2242	high-yield	2242	43
2243	confirmed	2243	43
2244	RJR	2244	43
2245	Conn.	2245	43
2246	movement	2246	43
2247	argued	2247	43
2248	consultants	2248	43
2249	Louis	2249	43
2250	type	2250	43
2251	CDs	2251	43
2252	joined	2252	43
2253	N.Y.	2253	43
2254	chip	2254	43
2255	happen	2255	43
2256	Loan	2256	43
2257	Hampshire	2257	42
2258	discuss	2258	42
2259	underlying	2259	42
2260	specialists	2260	42
2261	Grand	2261	42
2262	suffered	2262	42
2263	founder	2263	42
2264	extraordinary	2264	42
2265	p.m.	2265	42
2266	regulations	2266	42
2267	society	2267	42
2268	launch	2268	42
2269	genes	2269	42
2270	six-month	2270	42
2271	Phelan	2271	42
2272	piece	2272	42
2273	outlook	2273	42
2274	representing	2274	42
2275	Singapore	2275	42
2276	patients	2276	42
2277	warrants	2277	42
2278	Intel	2278	42
2279	citing	2279	42
2280	metals	2280	42
2281	judges	2281	42
2282	controversial	2282	42
2283	expressed	2283	42
2284	door	2284	42
2285	Ogilvy	2285	42
2286	critics	2286	42
2287	ban	2287	42
2288	denied	2288	42
2289	language	2289	42
2290	obtain	2290	42
2291	CD	2291	42
2292	Terms	2292	42
